indicator_id,indicator_name,region,zone,woreda,fiscal_year,count_value,eligible_pop,share,source
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,223702,261407,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,252216,267942,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,129013,274641,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,274641,274641,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,142220,242743,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,164874,248811,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,154380,255031,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,201106,261407,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,222177,267942,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,113858,274641,0.2,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,252670,274641,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,159147,242743,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,184191,248811,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,183596,255031,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,233456,261407,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,254434,267942,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,138187,274641,0.2,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,274641,274641,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,143845,242743,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,172180,248811,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,172217,255031,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,212419,261407,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,228801,267942,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,122727,274641,0.2,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,263655,274641,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,198746,242743,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,215839,248811,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,222233,255031,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,249912,261407,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,262583,267942,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,136817,274641,0.2,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,274641,274641,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,172709,261858,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,207355,268405,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,205026,275115,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,261174,281993,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,286327,289043,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,139078,296269,0.2,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,296269,296269,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,0,92141,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,0,94444,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,0,96806,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,87,99226,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,268,101706,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,293,104249,0.2,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,7297,104249,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,1743,199012,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,1612,203988,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,1676,209087,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,1329,214314,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,1175,219672,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,468,225164,0.2,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,675,225164,0.2,woreda_split
